VALOR PRED.;ORDEN DE RETIRO;FECHA RETIRO OCA;COD. PRODUCTO;CANTIDAD;PRODUCTO;DTO %;FECHA COMPRA;PROVINCIA;LOCALIDAD;PLATAFORMA
1;91695570;24/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;21/8/2021;SANTA FE;Cañada Rosquin;ecommerce
1;91695693;24/8/2021;;1;COLCHÓN L. VASARI TRADICIONAL 80CMX190CM;$ 0,00;21/8/2021;SANTA FE;Labordeboy;ecommerce
;;24/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;21/8/2021;SANTA FE;;ecommerce
1;91695960;24/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;22/8/2021;SANTA FE;Villa Constitucion;ecommerce
1;91696711;24/8/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;22/8/2021;MISIONES;Posadas;ecommerce
1;-;26/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;22/8/2021;SANTA FE;Rafaela;ecommerce
1;91697527;24/8/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;23/8/2021;LA PAMPA;Santa Rosa;ecommerce
1;91701470;24/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;23/8/2021;MENDOZA;Las Heras;ecommerce
1;91710761;26/8/2021;;1;COLCHÓN L. DA VINCI TRADICIONAL 200CMX200CM;$ 0,00;23/8/2021;BUENOS AIRES;Luis Guillon;ecommerce
1;91711668;26/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;23/8/2021;BUENOS AIRES;La loma;ecommerce
1;91712114;26/8/2021;;2;ALMOHADAS L.VISCOÉLASTICA 80CM;$ 0,00;23/8/2021;SALTA;Salta;ecommerce
1;91714989;26/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;23/8/2021;SANTA FE;Avellaneda;ecommerce
1;91733094;26/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;23/8/2021;SAN LUIS;Villa de Merlo;ecommerce
1;91733162;26/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;23/8/2021;BUENOS AIRES;Capital Federal;ecommerce
1;91733283;26/8/2021;;2;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;$ 0,00;23/8/2021;SANTA CRUZ;Caleta Olivia;ecommerce
1;91735647;26/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 130CMX190CM;$ 0,00;23/8/2021;SANTA FE;Arroyo Seco;ecommerce
1;91733370;26/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;24/8/2021;SANTA FE;Sunchales;ecommerce
1;91741518;26/8/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;23/8/2021;SANTA FE;Carmen del Sauce;ecommerce
1;91749966;26/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 140CMX190CM;$ 0,00;24/8/2021;BUENOS AIRES;Cañada Seca;ecommerce
1;91764036;26/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;24/8/2021;RÍO NEGRO;Cipolletti;ecommerce
1;91765653;26/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;24/8/2021;SANTA CRUZ; Comandante Luis Piedra Buena;ecommerce
1;91766025;26/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;24/8/2021;TUCUMÁN;Concepcion;ecommerce
1;91765836;26/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;25/8/2021;BUENOS AIRES;Henderson;ecommerce
1;91771297;26/8/2021;;2;ALMOHADAS L.COPO 80CM;$ 0,00;25/8/2021;TUCUMÁN;Monteros;ecommerce
;;;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;25/8/2021;TUCUMÁN;;ecommerce
1;-;1/9/2021;;1;CONJUNTO L. DA VINCI TRADICIONAL 140CMX190CM;$ 0,00;26/8/2021;SANTA FE;Rafaela;ecommerce
1;91817058;31/8/2021;;1;PROMO 2 CONJUNTOS L. VASARI TRADICIONAL 100CMX190CM;$ 0,00;26/8/2021;ENTRE RÍOS;Federacion;ecommerce
1;91830432;31/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;$ 0,00;27/8/2021;BUENOS AIRES;San Nicolas de los Arrollos;ecommerce
1;91843321;31/8/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 130CMX190CM;$ 0,00;27/8/2021;TIERRA DEL FUEGO;Rio Grande;ecommerce
1;91843359;31/8/2021;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;27/8/2021;SANTA FE;Venado Tuerto;ecommerce
1;91860394;31/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;28/8/2021;ENTRE RÍOS;Concepcion del Uruguay;ecommerce
;;31/8/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;28/8/2021;ENTRE RÍOS;;ecommerce
1;91860542;31/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;28/8/2021;RÍO NEGRO;San Carlos de Bariloche;ecommerce
1;;;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;28/8/2021;RÍO NEGRO;;ecommerce
1;;;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;28/8/2021;RÍO NEGRO;;ecommerce
1;91870613;2/9/2021;;1;CONJUNTO L. DONATELLO TRADICIONAL 200CMX200CM;$ 0,00;30/8/2021;SANTA FE;COLONIA ALDAO;ecommerce
1;91897818;2/9/2021;;3;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;30/8/2021;ENTRE RÍOS;Victoria;ecommerce
1;91898083;2/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;30/8/2021;BUENOS AIRES;Carmen de Areco;ecommerce
1;91898481;2/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 130CMX190CM;$ 0,00;30/8/2021;BUENOS AIRES;Merlo;ecommerce
;;;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;30/8/2021;BUENOS AIRES;;ecommerce
1;-;1/9/2021;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;30/8/2021;SANTA FE;Rafaela;ecommerce
;;;;2;ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;30/8/2021;SANTA FE;;ecommerce
1;91902849;2/9/2021;;1;CONJUNTO L. REMBRANDT TRADICIONAL 100CMX190CM;$ 0,00;31/8/2021;ENTRE RÍOS;Parana;ecommerce
1;91904330;2/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;31/8/2021;BUENOS AIRES;Capital Federal;ecommerce
1;91963437;7/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;2/9/2021;SANTA FE;Maria Selva;ecommerce
1;91989872;7/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;3/9/2021;SANTA FE;Totoras;ecommerce
1;-;10/9/2021;;1;COLCHÓN L. DA VINCI TRADICIONAL 140CMX190CM;$ 0,00;3/9/2021;SANTA FE;Rafaela;ecommerce
1;-;8/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;3/9/2021;SANTA FE;Rafaela;ecommerce
;;;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;3/9/2021;SANTA FE;;ecommerce
1;92014203;7/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;3/9/2021;SANTA FE;Labordeboy;ecommerce
1;92014540;7/9/2021;;1;COLCHÓN L. DALI TRADICIONAL 130CMX190CM;$ 0,00;3/9/2021;CORRIENTES;SALADAS;ecommerce
;;;;1;CONJUNTO L. DALI TRADICIONAL 130CMX190CM;$ 0,00;3/9/2021;CORRIENTES;;ecommerce
1;92013790;7/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;3/9/2021;BUENOS AIRES;LUJAN;ecommerce
;;;;1;PROMO 3X2 ALMOHADAS L.VELLÓN 70CM;$ 0,00;3/9/2021;BUENOS AIRES;;ecommerce
1;92240055;14/9/2021;;1;CONJUNTO L. VASARI TRADICIONAL 200CMX200CM;$ 0,00;3/9/2021;CATAMARCA;BELEN;ecommerce
1;92016003;7/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;4/9/2021;ENTRE RÍOS;PARANA;ecommerce
1;92032390;7/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;4/9/2021;BUENOS AIRES;OLAVARRIA;ecommerce
1;92032499;7/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;4/9/2021;BUENOS AIRES;ALEJANDRO KORN;ecommerce
1;92033784;9/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;4/9/2021;BUENOS AIRES;CORONEL PRINGLES;ecommerce
1;92034335;7/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;5/9/2021;SANTA FE;IBARLUCEA;ecommerce
1;92034928;9/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;5/9/2021;SANTA FE;ROSARIO;ecommerce
1;92035600;9/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;5/9/2021;BUENOS AIRES;HURLINGHAM;ecommerce
1;92035997;9/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;5/9/2021;BUENOS AIRES;CASTELAR;ecommerce
1;92240650;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;5/9/2021;SANTA FE;ROSARIO;ecommerce
1;92241001;14/9/2021;;1;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;6/9/2021;SANTA CRUZ;LAS HERAS;ecommerce
1;-;8/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;6/9/2021;SANTA FE;RAFAELA;ecommerce
1;92054666;7/9/2021;;1;ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;6/9/2021;BUENOS AIRES;QUILMES;ecommerce
1;92070851;14/9/2021;;2;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;6/9/2021;RÍO NEGRO;DINA HUAPI;ecommerce
1;92071485;9/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;6/9/2021;CÓRDOBA;DESPEÑADEROS;ecommerce
1;92073451;9/9/2021;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;6/9/2021;RÍO NEGRO;SAN CARLOS DE BARILOCHE;ecommerce
1;92073957;9/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;6/9/2021;SAN JUAN;SANTA LUCIA;ecommerce
1;92074669;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 140CMX190CM;$ 0,00;6/9/2021;BUENOS AIRES;CAPITAL FEDERAL;ecommerce
1;92074925;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 140CMX190CM;$ 0,00;6/9/2021;BUENOS AIRES;VILLALONGA;ecommerce
1;92085062;9/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;7/9/2021;BUENOS AIRES;Florida Oeste, Vicente López;ecommerce
1;-;10/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;7/9/2021;SANTA FE;RAFAELA;ecommerce
1;92098902;9/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;7/9/2021;MISIONES;SAN PEDRO;ecommerce
1;92099345;14/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;7/9/2021;BUENOS AIRES;TIGRE;ecommerce
1;92099483;9/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;7/9/2021;MISIONES;POSADAS;ecommerce
1;92102883;9/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 100CMX190CM;$ 0,00;8/9/2021;MENDOZA;MAIPU;ecommerce
1;-;10/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;8/9/2021;SANTA FE;RAFAELA;ecommerce
1;;;;1;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;8/9/2021;SANTA FE;;ecommerce
1;92127294;14/9/2021;;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;8/9/2021;CORRIENTES;BELLA VISTA;ecommerce
1;92127487;15/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;9/9/2021;ENTRE RÍOS;SANTA ELENA;ecommerce
1;92129494;14/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;8/9/2021;BUENOS AIRES;FLORENCIO VARELA;ecommerce
1;92130605;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;9/9/2021;CÓRDOBA;CORDOBA;ecommerce
1;92132430;14/9/2021;;1;PROMO 3X2 ALMOHADAS L.VELLÓN 70CM;$ 0,00;9/9/2021;SANTA FE;FRAY LUIS BELTRAN;ecommerce
;;;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;9/9/2021;SANTA FE;;ecommerce
1;92183202;14/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 4.600,55;9/9/2021;SANTA FE;LEHMANN;ecommerce
1;92139655;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 130CMX190CM;$ 0,00;9/9/2021;BUENOS AIRES;SAN MIGUEL;ecommerce
1;92202177;14/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;9/9/2021;NEUQUÉN;CUTRAL-CO;ecommerce
1;92156261;14/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;9/9/2021;BUENOS AIRES;DOLORES;ecommerce
1;92156323;14/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;9/9/2021;BUENOS AIRES;JUNIN;ecommerce
1;92161249;14/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;10/9/2021;BUENOS AIRES;LOS POLVORINES;ecommerce
1;92161925;14/9/2021;;1;CONJUNTO L. DA VINCI TRADICIONAL 180CMX200CM;$ 0,00;10/9/2021;SANTA FE;ATALIVA;ecommerce
1;92162130;15/9/2021;;1;CONJUNTO MARINERA L. MONET GOLDEN;$ 0,00;10/9/2021;SANTA FE;SANTA FE;ecommerce
1;92168572;14/9/2021;;2;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;10/9/2021;SANTA FE;PAVON;ecommerce
;-;10/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;10/9/2021;SANTA FE;RAFAELA;ecommerce
1;92184457;14/9/2021;;1;PROMO 2 CONJUNTOS L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;11/9/2021;MENDOZA;JESUS NAZARENO GUAYMALLEN;ecommerce
1;92184659;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;10/9/2021;SALTA;CAMPO SANTO;ecommerce
1;92184734;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;10/9/2021;RÍO NEGRO;VIEDMA;ecommerce
1;92202691;14/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;11/9/2021;CHUBUT;PUERTO MADRYN;ecommerce
1;92202903;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 140CMX190CM;$ 0,00;11/9/2021;CHUBUT;COMODORO RIVADAVIA;ecommerce
1;92203456;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;11/9/2021;SAN JUAN;JACHAL;ecommerce
1;92199348;14/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;11/9/2021;BUENOS AIRES;BERISSO;ecommerce
1;92204006;14/9/2021;;2;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;11/9/2021;CÓRDOBA;LOS HORNILLOS;ecommerce
1;92199377;14/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;12/9/2021;CÓRDOBA;LAS VARILLAS;ecommerce
1;92204239;15/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;12/9/2021;RÍO NEGRO;SAN ANTONIO OESTE;ecommerce
1;92217320;14/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;13/9/2021;MENDOZA;CARRODILLA;ecommerce
1;92235610;17/9/2021;;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;13/9/2021;CHUBUT;RAWSON;ecommerce
1;92235768;17/9/2021;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;13/9/2021;SANTA CRUZ;EL CALAFATE;ecommerce
1;92244307;17/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;14/9/2021;CHACO;MONTE QUEMADO;ecommerce
1;92246704;17/9/2021;;2;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;14/9/2021;BUENOS AIRES;TANDIL;ecommerce
1;92255894;17/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;14/9/2021;MISIONES;COMANDANTE ANDRESITO;ecommerce
1;-;15/9/2021;;1;PROMO 3X2 ALMOHADAS L.VELLÓN 70CM;$ 0,00;14/9/2021;BUENOS AIRES;CASTELAR;ecommerce
1;92278931;17/9/2021;;1;CONJUNTO L. DA VINCI TRADICIONAL 160CMX200CM;$ 0,00;14/9/2021;CÓRDOBA;SAN FRANCISCO;ecommerce
1;92279268;17/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;14/9/2021;ENTRE RÍOS;FEDERACION;ecommerce
1;92295534;17/9/2021;;1;CONJUNTO L. VASARI TRADICIONAL 160CMX200CM;$ 0,00;15/9/2021;CHUBUT;COMODORO RIVADAVIA;ecommerce
1;92294235;17/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;15/9/2021;BUENOS AIRES;JUNIN;ecommerce
1;92295203;17/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 130CMX190CM;$ 0,00;15/9/2021;CHUBUT;RAWSON;ecommerce
;;;;1;COLCHÓN L. REMBRANDT TRADICIONAL 130CMX190CM;$ 0,00;15/9/2021;CHUBUT;;ecommerce
1;92295268;17/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;15/9/2021;MENDOZA;GODOY CRUZ;ecommerce
1;92303547;17/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;16/9/2021;SANTA FE;ROSARIO;ecommerce
1;92308512;21/9/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;16/9/2021;LA PAMPA;BERNASCONI;ecommerce
;;;;1;CONJUNTO L. DONATELLO TRADICIONAL 140CMX190CM;$ 0,00;16/9/2021;LA PAMPA;;ecommerce
1;92343677;21/9/2021;;1;CONJUNTO MARINERA L. MONET GOLDEN;$ 0,00;17/9/2021;ENTRE RÍOS;Gualeguaychú;ecommerce
1;92343808;21/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;18/9/2021;BUENOS AIRES;VERONICA;ecommerce
1;92344455;21/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;18/9/2021;RÍO NEGRO;EL BOLSON;ecommerce
1;92358446;21/9/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;18/9/2021;RÍO NEGRO;EL BOLSON;ecommerce
1;92358766;21/9/2021;;1;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;18/9/2021;BUENOS AIRES;MERLO;ecommerce
1;92358985;21/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;19/9/2021;SANTA FE;VENADO TUERTO;ecommerce
1;-;24/9/2021;;1;CONJUNTO L. VASARI TRADICIONAL 200CMX200CM;$ 9.733,16;20/9/2021;SANTA FE;RAFAELA;ecommerce
1;92391084;23/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;20/9/2021;BUENOS AIRES;MERLO;ecommerce
1;92397500;23/9/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;21/9/2021;LA PAMPA;SANTA ROSA;ecommerce
1;92446285;23/9/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;21/9/2021;TUCUMÁN;SAN MIGUEL DE TUCUMAN;ecommerce
1;92446285;23/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;$ 0,00;21/9/2021;SANTA FE;ROSARIO;ecommerce
1;92446285;23/9/2021;;1;COLCHÓN L. VASARI TRADICIONAL 80CMX190CM;$ 0,00;21/9/2021;SAN JUAN;SAN JUAN;ecommerce
1;-;22/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;21/9/2021;SANTA FE;RAFAELA;ecommerce
1;92445465;24/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;22/9/2021;LA PAMPA;BERNARDO LARROUDE;ecommerce
1;92446015;24/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;23/9/2021;RÍO NEGRO;GENERAL ROCA;ecommerce
1;92456170;24/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;23/9/2021;BUENOS AIRES;CAPITAL FEDERAL;ecommerce
1;92473023;28/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;23/9/2021;CHACO;VILLA ANGELA;ecommerce
1;92472985;28/9/2021;;4;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;23/9/2021;BUENOS AIRES;BAHIA BLANCA;ecommerce
1;92473023;28/9/2021;;2;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;23/9/2021;BUENOS AIRES;PILAR;ecommerce
1;92472985;28/9/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;23/9/2021;BUENOS AIRES;PASTEUR;ecommerce
1;92472985;28/9/2021;;1;PROMO 2 CONJUNTOS L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;23/9/2021;SANTA FE;ESPERANZA;ecommerce
;;;;1;COLCHÓN L. VASARI TRADICIONAL 200CMX200CM;$ 0,00;23/9/2021;SANTA FE;;ecommerce
1;92477337;28/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;24/9/2021;BUENOS AIRES;MERLO;ecommerce
1;92482023;28/9/2021;;1;CONJUNTO MARINERA L. MONET GOLDEN;$ 0,00;24/9/2021;BUENOS AIRES;LUJAN;ecommerce
1;92491739;28/9/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;24/9/2021;NEUQUÉN;NEUQUEN;ecommerce
1;92507745;28/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;25/9/2021;SANTA FE;EMPALME VILLA CONSTITUCION;ecommerce
1;92507777;28/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;25/9/2021;NEUQUÉN; ALUMINE;ecommerce
1;92507823;28/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;26/9/2021;BUENOS AIRES;BERISSO;ecommerce
1;92519604;28/9/2021;;1;COLCHÓN L. DONATELLO TRADICIONAL 140CMX190CM;$ 0,00;27/9/2021;SAN LUIS; Villa Mercedes;ecommerce
1;92519876;28/9/2021;;1;CONJUNTO L. REMBRANDT TRADICIONAL 160CMX200CM;$ 8.732,04;27/9/2021;SANTA FE;SAN LORENZO;ecommerce
1;92520080;28/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;27/9/2021;SANTA FE;CAYASTA;ecommerce
1;92520768;28/9/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;27/9/2021;BUENOS AIRES;OLAVARRIA;ecommerce
1;-;30/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;27/9/2021;SANTA FE;RAFAELA;ecommerce
1;92524693;28/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;27/9/2021;MISIONES;POSADAS;ecommerce
1;92570662;30/9/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;27/9/2021;BUENOS AIRES;NECOCHEA;ecommerce
1;-;1/10/2021;;1;CONJUNTO L. VASARI TRADICIONAL 140CMX190CM;$ 0,00;27/9/2021;SANTA FE;RAFAELA;ecommerce
1;92570662;30/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;27/9/2021;SANTA FE;ROSARIO;ecommerce
1;-;30/9/2021;;1;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;27/9/2021;SANTA FE;RAFAELA;ecommerce
1;92570662;30/9/2021;;1;COLCHÓN L. DALI TRADICIONAL 140CMX190CM;$ 0,00;28/9/2021;RÍO NEGRO;SAN CARLOS DE BARILOCHE;ecommerce
;;;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;28/9/2021;RÍO NEGRO;SAN CARLOS DE BARILOCHE;ecommerce
1;92570662;30/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;28/9/2021;SANTA FE;FUNES;ecommerce
1;92570639;30/9/2021;;1;CONJUNTO L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;28/9/2021;SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;ecommerce
;;;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;28/9/2021;SANTIAGO DEL ESTERO;;ecommerce
1;92570662;30/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 100CMX190CM;$ 0,00;28/9/2021;SANTA CRUZ;EL CALAFATE;ecommerce
1;92570639;30/9/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;29/9/2021;ENTRE RÍOS;VILLA ELISA;ecommerce
1;92574192;30/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;29/9/2021;SAN JUAN;POCITO;ecommerce
